PROP_ID,Feature_ID
Z70839466,029
E70767386,002
C69867680,011
F70811600,029
K71302244,021
P70102452,011
V70607378,001
Q71561768,009
N70091402,011
H70098720,035
U70287114,009
U70785906,012
G64896620,035
F70829800,003
K70785456,012
O70856960,002
S70723756,011
K69537674,034
P70126386,004
H70701580,004
D70460898,035
R69105476,009
Z67730820,029
N67529644,006
Q70662524,006
B70598406,035
W65113466,009
K69991112,029
M70963792,025
G70571000,025
R71431300,029
A71052600,029
R70674556,034
E70769928,025
P71612394,029
Q70232212,003
N70760502,012
M71561126,011
M70142218,001
M69592134,012
C70741876,006
F69102070,011
C70333404,011
V69772876,002
Z69530514,035
C71198506,035
Q70088384,035
G70733680,034
T70562872,002
Q70348042,001
Y70846374,025
M69038394,004
J70662098,012
R70372042,021
D68459400,025
B70098642,001
U71402258,004
Z70634242,003
M57122686,004
X70441202,025
F69504808,003
D71238180,003
T70261740,009
D70562596,035
C71532976,021
B71497554,001
X69958286,012
B70198546,006
I71328490,012
S70907530,003
I64332364,001
X71442380,035
N71608572,009
X70692824,025
K68383934,001
Z70107564,012
H71151146,012
C70984780,039
N70266272,035
O71261990,012
J71256338,039
A70939658,035
N70070764,006
G70702708,004
N70290272,003
K71391282,011
C70749176,029
I70787924,035
V69898260,035
C69645378,039
F70703404,002
S70846344,012
X71094452,034
N70624646,035
D27712809,039
Q71581162,039
W71360498,029
E70072460,034
W70539044,034
F71586352,012
Y70402388,025
G70853638,012
L70435578,009
Q70089840,011
R70304554,006
K70932462,002
Q71110638,006
F69021772,039
E70572462,039
F70810634,025
N70045512,009
V69788902,025
S70016208,035
G70418838,021
G69197774,011
W71063688,035
E71783618,003
V71386832,009
C70967204,034
A71611408,021
Q71496244,025
K69510750,021
D70370670,011
U71225916,025
Z70990010,039
P70261472,006
T71238304,034
O70356970,009
B69963944,011
U71395416,035
V71259066,025
Q69546562,006
U70962152,004
A71214258,021
Q70959652,011
V71355468,012
R71676006,039
C70949552,001
U70158570,034
U71049624,006
F70677410,011
Z68384578,035
G67284470,001
Q70870804,012
Y70611020,029
P70128020,029
V69806092,006
E67643048,002
X68432070,006
A70697646,002
Y70608276,034
Y70648182,029
K71029180,004
B70088216,009
V66224896,021
J70607352,009
I71012418,039
A69799444,025
P70908682,009
O71563090,003
N66763660,021
H67854042,009
G71120352,021
W70254224,021
L71561690,025
O71019418,004
R70891484,002
U71444608,025
P71488578,025
T71320992,029
L70155860,004
G66432742,006
C70753442,002
I69592584,029
V68904214,025
O68860244,012
U71022618,011
M70930724,002
D70985782,011
L71269722,004
H70855472,001
P69959302,025
O70441358,029
U71477162,025
A71702762,029
Z62346530,039
M70029604,002
J53793014,003
H69372122,002
T71638734,034
X64425736,002
J70097622,004
D71059380,034
L70489412,004
H71493290,004
F70364632,035
Q71192960,002
V70875970,003
W68073664,006
Q71156480,039
H71516030,039
S70853448,006
I70370528,029
B70431368,004
P69896350,034
E67750462,006
X70025072,035
G70478018,025
K70990132,006
A71792456,004
X71065226,039
O70812868,012
V70927756,011
T71185836,002
M70839472,021
X71791488,012
C71068174,002
X69433556,012
G68840730,004
A70403728,002
R70406608,035
I66817176,001
D70707202,006
P71149816,009
E70927758,035
W69398550,002
C70297900,034
J69517322,012
Z70279860,039
L71592994,009
T70827514,012
V71283716,012
G70601254,039
K42259697,001
H71103426,009
F71075656,029
O69785106,029
K70666132,025
F71129244,025
M70990358,029
A70356242,012
H71389656,001
S70482042,003
S70526852,025
A71239288,025
H70836666,021
E71463628,035
W71410256,011
R71495724,009
W70607612,029
J70233542,001
G67956192,012
L67481494,009
Z65637428,006
G71681752,029
X71152952,025
M70795442,004
T70894022,001
X70234062,039
Y71136756,009
M69455090,029
H70744896,009
D69309526,035
S70312078,039
U70929780,002
Q70477924,001
R71016992,029
C70544188,035
P70446644,021
E69031400,006
L66806062,004
V70814728,025
I71050484,001
M64718208,004
G70894026,012
G70197378,003
O67630232,012
L70813594,012
O71417850,001
B68255872,006
C69701422,002
W70072370,012
Z68232860,009
R65368078,006
Y71057710,011
Q71361666,003
K70054954,025
K69666026,025
U70601304,004
J71704886,035
Z69384114,011
V70841296,021
Q71350376,029
X71302600,001
P70570080,025
I71205716,034
I67615722,011
Z70443742,004
T70876730,004
D71241998,025
Z71442956,029
W71349000,001
Z68388164,011
C70836036,001
H69684890,025
F70682734,011
B70897516,011
E70948268,021
X71023590,001
G71100680,011
N70517814,029
L71460808,039
D69628142,012
H71339346,003
B70062656,039
M70582214,035
W70873350,001
R70488020,035
I70126438,011
G71262610,003
C70581218,009
M70894048,021
C71560856,002
E70984782,029
C63522880,029
U70949712,025
C70419796,025
G70206726,035
F71243928,035
J70487026,001
V70094688,035
P70939478,011
W70002424,004
K71073110,009
U70658682,002
Y68782424,009
O70468024,039
D70532092,039
N69980932,002
Y63504408,039
Y70613780,025
X63781256,003
H70783000,002
R69710700,002
N70995846,034
D70196554,009
P70528290,021
M70267266,035
R43321743,029
U70522730,035
Q70924110,025
K69732128,009
P59790110,001
H71097656,025
Y70252162,029
I71710642,002
J71326588,001
K71026768,039
V64879456,034
Z71253810,025
F70844654,039
V68391262,012
G70717678,002
Y69941160,001
C71360090,006
D70894714,035
Q70849290,002
Q70877232,002
C70967818,011
D70913284,035
E71321362,001
P69422282,001
P70138010,021
W69976038,029
D70474464,011
W71727596,021
O69901354,002
H70495182,034
D70373524,029
A70110708,006
R71737302,035
H71233944,011
W68277948,039
U71003850,029
W71114832,004
O68799626,006
J65701504,035
D71286836,035
X70955388,039
W71077598,004
S71565912,035
A52887968,029
B70119130,012
X71585298,012
X46552581,035
N66417776,004
D70625654,029
Y70160060,002
R69102324,004
U42870099,039
T70907778,029
Y70037564,039
K68594378,003
K70989420,035
K69684816,006
A71477286,004
S70831674,035
T70831510,025
F70782242,002
J70218828,034
J70570054,039
R70601388,035
Y67680048,021
Y70946536,003
H71339852,021
D71024402,004
K68402994,001
F71384438,039
W70195300,003
J71259090,003
P70002758,039
E70697548,003
Y69969376,025
U70799550,021
D68238974,011
U65190676,006
M70047338,002
X70706878,004
C70437590,009
J70680708,004
L70628728,034
K70951902,034
I70813212,021
K71175434,003
H70580630,001
W71357422,039
U71283886,029
V46548027,011
I71571392,006
Z71286776,029
K70626918,029
I70531626,039
K71584088,004
I62464890,006
G70890694,004
K70123530,002
B70098416,006
Y70733182,003
T70618328,011
Y71184172,003
R70708772,029
T70225964,011
N69014496,002
G71156706,012
L71049602,039
C70478300,009
J71552506,009
S70720420,012
A70826634,004
E65883896,002
R68825934,011
O71590878,021
Z70068980,035
O70725452,003
F69066504,003
I70692120,002
U71108742,011
S70134668,003
C68233166,011
F69874458,009
N69395600,012
M70631444,006
B70142544,035
K71354488,009
D71144554,009
Q70263840,039
P70934568,029
X53703516,011
R69903566,025
C70362114,012
U62909720,002
V70514350,039
E70138654,012
D70625400,004
C69935126,029
L70962158,012
P69893336,039
T71503948,009
O69469678,001
S68490052,002
B70536590,039
Z39739635,001
T71096944,025
F70968564,029
S70544868,011
Q71368818,002
Z70896576,002
C71125282,039
I68606304,021
A65032008,035
W68606336,006
P67976470,003
H69299624,039
Q70346084,011
E69301298,004
Z71277762,034
I70445444,034
U71660168,035
X70025072,021
Q70720212,002
C71068174,009
D70854574,001
A67680594,004
R70744882,001
L69347814,012
K70636892,002
C70849624,034
G59949490,004
S68192420,029
Z68966918,021
P70842528,002
N7758179,021
P41955345,034
Z71480982,029
Z68731378,009
N70964696,029
X71220024,029
K70796946,004
Q71406892,029
L68593832,025
D70953308,004
X69026226,003
Y57001974,009
C70176776,034
P70350324,012
R71013926,002
O70853274,029
N70703150,004
V70681868,039
I70413384,011
J70156820,039
J70102038,004
Z67081250,006
F71521986,006
C70344244,006
K70159724,039
H71126556,002
H68392110,001
N70076468,021
C70987906,002
L70145602,034
P70716338,039
I71730588,003
B67826350,039
Z67267722,011
H70891514,002
F70834264,034
Q70928452,034
L62140720,011
J71247088,009
I70583944,021
K70696020,039
V71696456,034
T70212834,012
K61782166,003
J70900316,002
L70352192,003
N70042728,034
E71330064,004
V70091888,012
M69953716,035
U70761738,009
E70828162,039
N42292997,021
R70495580,029
X71111390,011
G69941590,003
O70446244,034
D71275000,012
Z58009914,002
U71434534,004
O70280172,006
H69876912,039
V70967274,012
O66055380,021
L70932576,004
D70634100,025
H68495250,034
U63825138,012
U70302350,006
V70237782,025
H70371208,009
V71307368,009
Q71486172,003
Y70968110,034
R71007710,009
A70157366,004
W71796890,004
J56165180,001
Y67515062,035
W62406230,002
F71270598,009
S51857494,035
A69308080,035
N71745896,021
L71446750,029
C70908894,009
R70678136,006
W70962650,011
H69656840,039
G66432742,039
Z69300936,002
A70964988,039
T70623340,004
Y70762674,002
T70517924,006
X70900238,003
E69299302,003
B70088842,011
E70100652,021
Q70408440,034
O70810668,021
Q71268702,009
K69868140,034
O70735364,001
G69855622,011
I70882086,012
V69047260,003
U70340538,001
W70846498,034
U70163032,006
Y66737846,003
G68700538,003
P71733988,021
Y70741902,012
F70794628,002
L59113256,035
Y69991738,006
H70843692,003
O70868422,025
S70852132,003
Z70404658,002
F70890534,001
D71254384,012
K71478570,012
G71103442,025
H71170644,003
K70547358,003
R70622896,012
U67481410,006
Y68531406,034
Q71400600,012
G71642106,009
L70796622,002
K68520420,039
H70682744,001
Q71394802,004
Y71523126,025
H70242202,009
Q70494170,029
X71594776,012
P70624718,025
K37314695,021
Y65918868,021
A71661624,021
N68522818,001
M70063440,035
S70495562,003
Z71292524,009
D71152872,002
E68593890,035
U43683733,025
K70041130,006
K71461946,012
S70615150,004
I66817176,002
U69939598,012
G71121122,021
K66290624,009
V70872370,029
L69156796,002
T58779784,006
O70566542,012
I65466576,003
X71015964,021
I70517030,002
Z70566676,011
S70897714,011
C71355424,003
Y70896306,029
Q64402386,003
U65426804,021
C68228100,034
H70872652,029
O69070330,006
H71724982,009
N71207296,004
H70135320,011
E69227194,004
U70365750,004
Z70939510,034
V71797212,002
F63925658,021
P52042962,029
G69480768,034
I68825338,025
J70786126,006
A69958800,006
S69202306,004
R70008146,004
L68521208,039
K71724976,009
C68793664,012
E70343254,009
D71119022,021
Z69245738,034
E42343021,034
Z71655144,001
X67141960,025
V69604600,025
Z70668030,034
U71360514,034
X70277832,039
X70508556,001
F61471152,039
X68659560,001
P65292798,025
E70827610,004
O71280784,012
H66892870,003
W70267294,034
K71015054,001
D71212746,025
Z71502108,029
G70929570,034
G70406060,009
A71382206,039
V70413942,025
V70683114,021
O71055298,025
S71369854,009
T71473960,003
A66984454,035
R70315722,002
Z70139994,025
L71182314,004
F71564590,003
Q70847552,009
J70832996,034
I47080395,004
Q71383824,012
O70423432,035
M69055296,004
Y71637066,039
P70986374,002
H71093706,021
X71700198,006
O70991106,035
V70802986,035
S70310604,034
F71006564,035
H70797670,012
H71598688,039
A70590946,021
N70561396,003
A70928804,011
B70824170,035
M45134485,002
B71440278,021
S60116798,012
N68096110,004
Q66223588,012
C65621876,035
V70071804,006
A71169352,003
S70772186,009
W71683342,011
R70457898,029
V70765726,009
I70750936,034
X65932654,004
F71094532,009
N69204178,039
I70511192,025
M70965026,002
J70716326,012
E70833688,029
W63532476,034
O69013018,039
X26080659,035
O70192064,035
W70687994,009
U68422504,002
I68891452,004
D71213978,011
C70273362,035
C71613826,029
Y69416382,025
R70601074,009
B70306408,029
S71746740,004
F70160040,006
W70406278,025
P71635934,011
I65875116,011
R70894538,012
K70629124,012
C59552954,002
Y70907252,039
I44922159,035
E69516260,006
Q70487458,002
G70592938,035
W70185210,004
P70827362,034
T70402722,003
W70069136,006
K69127374,002
Y70129182,001
O55373498,003
H68600388,039
C70802468,001
R70046476,012
R70711108,004
R71073314,011
K71133712,035
R71116566,009
S51857606,004
C68925788,039
Q69671054,021
D58009950,039
E70439030,039
X70841890,001
C30598699,001
T70511712,003
T60867954,009
G70898490,006
I65917670,001
T70416854,011
P65533492,003
A70140536,009
F70899706,001
T70350214,002
I70785910,021
L71037844,039
U71667756,025
E70846976,009
Q70622928,035
Q71596734,004
L70996886,034
Y70794900,002
U69312126,025
R71162122,021
T69355162,029
A70575576,029
T70132858,039
R66296024,034
R70908702,011
R68519526,004
K68373990,034
U71370942,012
S70495036,021
E66368760,009
R71537696,025
X70895008,035
Z70068764,006
G68249594,004
K69504026,002
C71265912,001
I68794404,035
V68673186,001
T70468548,034
I71018344,029
J71736612,009
L70449650,034
T59553546,006
J71567422,025
F71646212,011
L70942972,011
Q70479268,029
S67973838,009
B70452478,011
Y70899264,034
J71414982,011
M70261390,029
X63211820,011
X71113768,034
Q68250104,004
E68399324,035
S71113562,025
J70344164,004
N71087632,021
L68900164,002
U71570844,034
L70295552,039
F39059143,034
L70146728,039
B71118420,029
Z71160628,001
P70011508,025
Z70362394,002
A70939658,004
Z68086034,002
D70010910,035
T70855096,006
X71431540,021
T69931978,039
V67260904,039
N71506364,002
X70982152,025
H71479412,039
T70873060,002
H70802084,006
V66538722,029
D70192350,004
G71683256,021
U71003850,034
T70212684,034
Q70340960,012
M70891198,025
T71475970,009
O70502676,029
F70601244,021
O68950142,009
V70932672,001
D63413156,035
M65337954,021
P70842528,021
T70741914,002
N71757552,004
K70138852,012
Q70856938,004
H70804282,003
Q69170182,025
J70371518,034
S67184370,034
N71503532,025
A59448476,001
N69912042,001
C49964802,002
X71140776,012
V71146718,001
D70837462,025
T70230260,025
J68936754,035
F67625298,004
G70401648,009
D69330260,035
O71196178,039
J70700382,006
I71171442,012
F70965068,025
U70493160,029
S70903112,012
Q70841160,035
L70720560,029
F69918458,011
M70363966,035
R71250952,002
S70601752,039
V70534436,012
L71610462,004
C70500536,025
G71576310,034
A69901054,021
Z71420764,025
O54049428,006
W70334698,009
M71023746,035
Y70514370,039
N70650942,034
Z70744586,039
X63137580,002
L71182314,025
L70109338,002
C70844044,039
V70682884,034
E70682316,004
P70749980,006
Q46422381,003
U69952728,001
L41557753,012
D71250324,002
K70170160,039
D70158662,039
K70493236,034
C71491316,025
X67521654,006
D70847046,009
R71674538,025
B70586888,029
S70077314,039
K68433874,034
B71526422,035
M71470068,035
O70586842,025
U71395522,029
M71037016,039
R65778340,004
A70589198,039
U70492576,035
O69067766,002
W70953746,011
N69333950,025
N70543786,004
M71659506,002
S69690822,012
H70457718,002
D70304744,001
Z69412824,025
P70300228,006
M70106320,004
O70579014,021
C70846338,003
D70817364,004
I70859838,011
R71045292,011
L71245306,012
O70414150,011
N71730858,001
B71562552,039
D71026886,009
L71004452,011
Z70466392,001
G70419030,021
M71045458,003
K71582602,039
K71051726,009
Q71061738,001
H70362380,029
I70999134,034
K71355070,001
W65018078,025
L70058588,035
M70366558,035
E70461086,002
H70497608,001
R65869538,006
